age_personne,revenu_annuel,anciennete_emploi,montant_pret,taux_interet,statut_defaut,pret_pourcentage_revenu,anciennete_credit,revenu_annuel_log,montant_pret_log,note_pret_encodee,historique_defaut_encode,logement_OTHER,logement_OWN,logement_RENT,motif_EDUCATION,motif_HOMEIMPROVEMENT,motif_MEDICAL,motif_PERSONAL,motif_VENTURE
26.0,46000,-0.721294989558621,25000,0.26136160977728456,1,3.461745112111993,-0.44624569742716774,-0.32868629816872125,1.6654857770230687,1.5244835517227195,0,0,0,1,0,0,0,0,0
22.0,53000,0.08530661278486722,25000,0.7499512232011967,1,2.806377763962632,-0.44624569742716774,-0.060613942157613655,1.6654857770230687,0.6677874347293821,1,0,0,1,1,0,0,0,0
26.0,47000,-1.2590293911209467,25000,1.3256778377452967,1,3.368121205233513,-0.9389818135065024,-0.28798604455640825,1.6654857770230687,1.5244835517227195,1,0,0,1,0,1,0,0,0
23.0,47000,-0.9901621903397838,25000,2.150367312632792,1,3.368121205233513,-0.9389818135065024,-0.28798604455640825,1.6654857770230687,2.381179668716057,0,0,0,1,0,0,0,0,1
23.0,13200,-0.721294989558621,1400,-0.5508797220930404,0,-0.5640828836626486,-0.44624569742716774,-2.691264459220394,-2.3867102515321226,-0.18890868226395535,0,0,0,0,1,0,0,0,0
21.0,13200,-1.2590293911209467,4500,0.6099096142580374,1,1.5892669745423924,-0.44624569742716774,-2.691264459220394,-0.7455527815860027,0.6677874347293821,0,0,1,0,0,0,0,0,1
22.0,140232,0.35417381356603,16000,-0.12453082375497725,0,-0.8449546042980887,-0.44624569742716774,1.780806986604271,1.037962749778786,-0.18890868226395535,0,0,0,0,0,0,0,0,1
26.0,140232,1.429642616690681,22000,0.2520255025144075,0,-0.6577067905411286,-0.44624569742716774,1.780806986604271,1.4857382440877185,-0.18890868226395535,0,0,1,0,0,0,0,1,0
26.0,48000,0.08530661278486722,25000,2.305969100347413,1,3.274497298355033,-0.9389818135065024,-0.24814268432716644,1.6654857770230687,3.2378757857093943,0,0,0,1,0,0,0,0,1
22.0,54996,0.35417381356603,25000,-0.009385500846156906,1,2.619129950205673,-0.44624569742716774,0.009348819710956966,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
24.0,55000,-0.18356058799629554,25000,1.3350139450081744,1,2.619129950205673,-0.44624569742716774,0.009486460726530416,1.6654857770230687,1.5244835517227195,1,0,0,1,0,1,0,0,0
23.0,55000,-0.18356058799629554,25000,0.10575982206266289,1,2.619129950205673,-0.6926137554668351,0.009486460726530416,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
23.0,55000,-0.18356058799629554,25000,1.440823160654117,1,2.619129950205673,-0.6926137554668351,0.009486460726530416,1.6654857770230687,1.5244835517227195,1,0,0,1,1,0,0,0,0
24.0,55164,0.8919082151283555,25000,0.6845984723610559,1,2.619129950205673,-0.44624569742716774,0.015121140681718184,1.6654857770230687,0.6677874347293821,1,0,0,1,0,0,0,1,0
26.0,56000,-0.18356058799629554,25000,0.5756772209608203,1,2.619129950205673,-0.9389818135065024,0.04358640044508782,1.6654857770230687,0.6677874347293821,0,0,0,1,0,0,0,0,0
24.0,140232,0.8919082151283555,20000,0.6285818287837917,0,-0.6577067905411286,-0.6926137554668351,1.780806986604271,1.3517225058688216,0.6677874347293821,0,0,1,0,0,0,1,0,0
23.0,140232,0.08530661278486722,22000,2.041446061232556,1,-0.47045897678416865,-0.6926137554668351,1.780806986604271,1.4857382440877185,3.2378757857093943,1,0,0,0,1,0,0,0,0
23.0,13920,-0.721294989558621,7750,1.873396130500765,1,3.6489929258689533,-0.44624569742716774,-2.5907599605787555,0.018730872619057388,2.381179668716057,0,0,1,0,0,0,0,1,0
24.0,60000,-1.2590293911209467,25000,-0.009385500846156906,1,2.3382582295702323,-0.6926137554668351,0.17415519570960192,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,1,0
24.0,60000,-0.721294989558621,25000,0.027958928205352052,1,2.3382582295702323,-0.6926137554668351,0.17415519570960192,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,1,0
26.0,54000,0.6230410143471927,25000,1.1856362288021374,1,2.7127538570841527,-0.9389818135065024,-0.02523918927191096,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,0,0
23.0,14000,-0.721294989558621,4000,1.3350139450081744,1,1.121147440149992,-0.6926137554668351,-2.5799152661780624,-0.9111364720389034,1.5244835517227195,0,0,1,0,0,0,0,0,0
24.0,140232,0.8919082151283555,12000,0.5196605773835565,0,-1.0322024180550489,-0.9389818135065024,1.780806986604271,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,1,0,0
24.0,140232,0.8919082151283555,12000,0.7686234377269514,0,-1.0322024180550489,-0.9389818135065024,1.780806986604271,0.6334627042541408,0.6677874347293821,0,0,0,0,0,1,0,0,0
21.0,140232,0.08530661278486722,16000,1.1296195852248738,0,-0.8449546042980887,-0.44624569742716774,1.780806986604271,1.037962749778786,0.6677874347293821,0,0,0,0,1,0,0,0,0
25.0,54000,-0.4524277887774583,25000,1.8049313439063317,1,2.7127538570841527,-0.44624569742716774,-0.02523918927191096,1.6654857770230687,2.381179668716057,0,0,0,1,0,1,0,0,0
23.0,60000,-0.4524277887774583,25000,0.5321087204007265,1,2.3382582295702323,-0.6926137554668351,0.17415519570960192,1.6654857770230687,0.6677874347293821,0,0,0,1,0,0,0,1,0
23.0,60000,0.6230410143471927,25000,-0.23967614666379705,1,2.3382582295702323,-0.44624569742716774,0.17415519570960192,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,1,0
21.0,60000,0.35417381356603,25000,-0.009385500846156906,1,2.3382582295702323,-0.44624569742716774,0.17415519570960192,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
25.0,61959,1.1607754159095183,25000,0.5321087204007265,1,2.1510104158132726,-0.9389818135065024,0.23495798169953952,1.6654857770230687,0.6677874347293821,0,0,0,1,0,0,1,0,0
22.0,56400,-0.721294989558621,25000,1.2260926936079393,1,2.5255060433271925,-0.6926137554668351,0.05705617886255632,1.6654857770230687,1.5244835517227195,1,0,0,1,0,1,0,0,0
23.0,140232,0.6230410143471927,28000,-1.0985980148485086,0,-0.2832111630272084,-0.9389818135065024,1.780806986604271,1.8248389271323988,-1.0456047992572928,0,0,0,0,1,0,0,0,0
21.0,140232,-0.721294989558621,25000,0.9242252254415732,0,-0.3768350699056885,-0.9389818135065024,1.780806986604271,1.6654857770230687,0.6677874347293821,0,0,0,0,0,0,0,0,0
24.0,140232,-0.4524277887774583,24000,-1.0985980148485086,0,-0.47045897678416865,-0.44624569742716774,1.780806986604271,1.6080855361493025,-1.0456047992572928,0,0,0,0,0,0,0,0,1
26.0,140232,-0.18356058799629554,15000,1.1731880857849675,0,-0.9385785111765687,-0.6926137554668351,1.780806986604271,0.9472166020795586,0.6677874347293821,0,0,0,0,1,0,0,0,0
25.0,140232,-0.721294989558621,15500,0.30181807458308646,0,-0.8449546042980887,-0.9389818135065024,1.780806986604271,0.9933215794471705,-0.18890868226395535,0,0,0,0,0,0,0,0,0
24.0,140232,0.8919082151283555,10000,-0.7873944394192652,0,-1.1258263249335287,-0.44624569742716774,1.780806986604271,0.377111390429673,-1.0456047992572928,0,0,0,1,1,0,0,0,0
24.0,66000,-0.4524277887774583,25000,-0.34548536230973975,1,1.9637626020563124,-0.9389818135065024,0.35452966026985283,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
22.0,66000,0.35417381356603,25000,0.6348059002923769,1,1.9637626020563124,-0.6926137554668351,0.35452966026985283,1.6654857770230687,0.6677874347293821,1,0,0,1,1,0,0,0,0
22.0,140232,0.35417381356603,9000,-1.50938673441511,0,-1.2194502318120088,-0.44624569742716774,1.780806986604271,0.22897242212419075,-1.0456047992572928,0,0,0,0,0,0,0,0,0
40.5,140232,-0.18356058799629554,6000,0.26136160977728456,0,-1.313074138690489,-0.9389818135065024,1.780806986604271,-0.34110154828967143,-0.18890868226395535,0,0,0,0,1,0,0,0,0
25.0,140232,0.08530661278486722,18000,1.64932955619171,0,-0.7513306974196088,-0.6926137554668351,1.780806986604271,1.2035757267553766,1.5244835517227195,0,0,0,1,1,0,0,0,0
25.0,140232,-0.721294989558621,12000,-0.19921968185799516,0,-1.0322024180550489,-0.9389818135065024,1.780806986604271,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,0,0,1
25.0,140232,1.1607754159095183,23050,1.0362585125961006,0,-0.47045897678416865,-0.6926137554668351,1.780806986604271,1.551295550025948,0.6677874347293821,0,0,0,0,0,0,0,1,0
24.0,140232,0.8919082151283555,20000,-0.009385500846156906,0,-0.6577067905411286,-0.6926137554668351,1.780806986604271,1.3517225058688216,-0.18890868226395535,0,0,0,0,0,0,0,0,0
24.0,60000,-0.721294989558621,25000,1.8049313439063317,1,2.3382582295702323,-0.9389818135065024,0.17415519570960192,1.6654857770230687,2.381179668716057,1,0,0,1,0,0,0,0,0
21.0,14400,-1.2590293911209467,3000,-0.009385500846156906,1,0.37215618512215165,-0.44624569742716774,-2.526604803738486,-1.3155486640921987,-0.18890868226395535,0,0,1,0,0,1,0,0,0
26.0,66996,1.429642616690681,25000,1.3038935874652502,1,1.8701386951778323,-0.9389818135065024,0.3828758710975552,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,1,0
23.0,67000,-0.4524277887774583,25000,-0.9710045489225188,1,1.8701386951778323,-0.44624569742716774,0.3829888596229722,1.6654857770230687,-1.0456047992572928,0,0,0,1,1,0,0,0,0
24.0,67000,-0.721294989558621,25000,-0.009385500846156906,1,1.8701386951778323,-0.6926137554668351,0.3829888596229722,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,0,1
24.0,68000,0.08530661278486722,25000,0.9553455829844973,1,1.8701386951778323,-0.6926137554668351,0.4110264319152902,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,1,0
25.0,69000,1.1607754159095183,25000,2.0134377394439245,1,1.7765147882993522,-0.9389818135065024,0.4386546879119503,1.6654857770230687,1.5244835517227195,0,0,0,1,0,0,0,1,0
25.0,140232,-1.2590293911209467,12000,0.1431042511141724,0,-1.0322024180550489,-0.6926137554668351,1.780806986604271,0.6334627042541408,-0.18890868226395535,0,0,0,0,1,0,0,0,0
26.0,140232,1.429642616690681,20000,2.091238633301235,1,-0.5640828836626486,-0.9389818135065024,1.780806986604271,1.3517225058688216,2.381179668716057,0,0,0,0,0,0,0,0,1
26.0,140232,-0.18356058799629554,3000,0.902440975161526,0,-1.500321952447449,-0.6926137554668351,1.780806986604271,-1.3155486640921987,0.6677874347293821,0,0,0,0,0,0,0,1,0
25.0,69996,1.1607754159095183,25000,1.3038935874652502,1,1.7765147882993522,-0.6926137554668351,0.4657772608574571,1.6654857770230687,1.5244835517227195,0,0,0,1,1,0,0,0,0
22.0,14400,-0.721294989558621,4000,-0.009385500846156906,1,1.0275235332715122,-0.6926137554668351,-2.526604803738486,-0.9111364720389034,-0.18890868226395535,0,0,1,0,0,0,1,0,0
24.0,70000,-0.4524277887774583,25000,0.26136160977728456,1,1.7765147882993522,-0.44624569742716774,0.4658854069483169,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
24.0,14400,0.08530661278486722,6000,-1.0985980148485086,1,2.3382582295702323,-0.6926137554668351,-2.526604803738486,-0.34110154828967143,-1.0456047992572928,0,0,1,0,0,0,0,1,0
24.0,56100,0.6230410143471927,25000,1.702234164014681,1,1.9637626020563124,-0.44624569742716774,0.04696284342560917,1.6654857770230687,1.5244835517227195,0,0,0,1,0,0,1,0,0
25.0,66000,1.1607754159095183,25000,1.3412380165167592,1,1.9637626020563124,-0.9389818135065024,0.35452966026985283,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,0,1
26.0,66000,-0.4524277887774583,25000,0.17422460865709663,1,1.9637626020563124,-0.44624569742716774,0.35452966026985283,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,1,0,0,0
25.0,14400,0.6230410143471927,5375,-1.6276440930782223,1,1.8701386951778323,-0.9389818135065024,-2.526604803738486,-0.4957540459895335,-1.0456047992572928,0,0,1,0,1,0,0,0,0
25.0,72612,1.1607754159095183,25000,0.6503660790638387,1,1.5892669745423924,-0.9389818135065024,0.535217170145754,1.6654857770230687,0.6677874347293821,0,0,0,1,0,0,1,0,0
23.0,74000,-0.4524277887774583,25000,-0.20544375336658047,1,1.5892669745423924,-0.6926137554668351,0.5710515311234335,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,1,0,0
25.0,75000,1.1607754159095183,25000,-0.20544375336658047,1,1.4956430676639123,-0.9389818135065024,0.5964546528011063,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,0,0
24.0,140232,-1.2590293911209467,22000,0.7655114019726591,0,-0.5640828836626486,-0.9389818135065024,1.780806986604271,1.4857382440877185,0.6677874347293821,1,0,0,1,0,0,1,0,0
21.0,140232,2.639545020205914,20000,-1.3942414115062898,0,-0.6577067905411286,-0.44624569742716774,1.780806986604271,1.3517225058688216,-1.0456047992572928,0,0,0,0,0,0,0,0,1
25.0,140232,-0.9901621903397838,10000,0.46986800531487755,0,-1.1258263249335287,-0.44624569742716774,1.780806986604271,0.377111390429673,-0.18890868226395535,0,0,0,0,0,0,1,0,0
26.0,140232,0.08530661278486722,15000,-1.0985980148485086,0,-0.8449546042980887,-0.6926137554668351,1.780806986604271,0.9472166020795586,-1.0456047992572928,0,0,0,0,0,0,0,1,0
22.0,140232,-0.4524277887774583,10000,0.7655114019726591,0,-1.1258263249335287,-0.6926137554668351,1.780806986604271,0.377111390429673,0.6677874347293821,0,0,0,0,0,0,0,0,1
24.0,75000,-0.18356058799629554,25000,-0.23967614666379705,1,1.4956430676639123,-0.44624569742716774,0.5964546528011063,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
22.0,71000,-0.9901621903397838,25000,1.5341842332828899,1,1.682890881420872,-0.44624569742716774,0.49272986708418853,1.6654857770230687,1.5244835517227195,1,0,0,1,1,0,0,0,0
26.0,140232,-0.4524277887774583,20000,0.36094675391464254,0,-0.5640828836626486,-0.44624569742716774,1.780806986604271,1.3517225058688216,-0.18890868226395535,0,0,0,0,0,0,0,0,1
23.0,140232,-1.2590293911209467,24000,0.2520255025144075,0,-0.3768350699056885,-0.6926137554668351,1.780806986604271,1.6080855361493025,-0.18890868226395535,0,0,1,0,0,0,0,1,0
23.0,78000,0.6230410143471927,25000,0.7655114019726591,1,1.4020191607854322,-0.9389818135065024,0.6706800410190555,1.6654857770230687,0.6677874347293821,1,0,0,1,0,0,0,0,0
23.0,78000,-0.9901621903397838,25000,-0.12453082375497725,1,1.4020191607854322,-0.6926137554668351,0.6706800410190555,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,0,1
23.0,78504,0.6230410143471927,25000,-0.08718639470346774,1,1.4020191607854322,-0.6926137554668351,0.6828691991598063,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,0,1
25.0,140232,1.1607754159095183,10000,-0.23967614666379705,0,-1.1258263249335287,-0.44624569742716774,1.780806986604271,0.377111390429673,-0.18890868226395535,0,0,1,0,0,0,0,0,1
24.0,140232,-0.18356058799629554,35000,0.435635612017661,0,0.18490837136519167,-0.9389818135065024,1.780806986604271,2.1386062155997307,-0.18890868226395535,0,0,0,0,1,0,0,0,0
25.0,140232,0.35417381356603,15000,1.3225658019910045,0,-0.8449546042980887,-0.9389818135065024,1.780806986604271,0.9472166020795586,0.6677874347293821,0,0,0,1,0,0,0,0,1
24.0,62050,0.8919082151283555,25000,1.3412380165167592,1,1.5892669745423924,-0.9389818135065024,0.23773548079618356,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,1,0,0
23.0,79416,0.6230410143471927,25000,1.3038935874652502,1,1.308395253906952,-0.9389818135065024,0.7047281692886195,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,0,1
21.0,14400,-0.18356058799629554,6250,1.151403835504921,1,2.431882136448712,-0.9389818135065024,-2.526604803738486,-0.2837083368209343,0.6677874347293821,0,0,1,0,0,0,0,0,1
24.0,79631,0.8919082151283555,25000,1.456383339425579,1,1.308395253906952,-0.9389818135065024,0.7098447572802744,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,1,0
24.0,79632,-1.2590293911209467,25000,0.7250549371668572,1,1.308395253906952,-0.44624569742716774,0.7098685230738018,1.6654857770230687,0.6677874347293821,0,0,0,1,1,0,0,0,0
21.0,14400,-1.2590293911209467,1500,0.7655114019726591,0,-0.6577067905411286,-0.44624569742716774,-2.526604803738486,-2.2897615942179588,0.6677874347293821,0,0,0,0,0,0,1,0,0
24.0,80000,0.35417381356603,25000,-1.3693451254719504,1,1.308395253906952,-0.9389818135065024,0.7185941342747901,1.6654857770230687,-1.0456047992572928,0,0,0,1,1,0,0,0,0
26.0,80000,0.08530661278486722,25000,0.8059678667784604,1,1.308395253906952,-0.44624569742716774,0.7185941342747901,1.6654857770230687,0.6677874347293821,0,0,0,1,0,0,0,0,0
22.0,140232,-0.18356058799629554,25000,0.10575982206266289,0,-0.2832111630272084,-0.9389818135065024,1.780806986604271,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,1,0,0
26.0,140232,1.429642616690681,5000,-1.0394693355169524,0,-1.313074138690489,-0.9389818135065024,1.780806986604271,-0.5974294324235455,-1.0456047992572928,0,0,1,0,0,0,0,1,0
24.0,140232,0.6230410143471927,22000,1.0704909058933176,0,-0.47045897678416865,-0.44624569742716774,1.780806986604271,1.4857382440877185,1.5244835517227195,1,0,0,1,0,1,0,0,0
23.0,140232,0.08530661278486722,2500,0.2520255025144075,0,-1.500321952447449,-0.9389818135065024,1.780806986604271,-1.5718297017264649,-0.18890868226395535,0,0,1,0,1,0,0,0,0
24.0,140232,0.35417381356603,20000,0.7623993662183667,1,-0.47045897678416865,-0.44624569742716774,1.780806986604271,1.3517225058688216,0.6677874347293821,1,0,0,0,0,0,0,0,0
24.0,140232,-0.721294989558621,20000,0.14621628686846477,0,-0.5640828836626486,-0.6926137554668351,1.780806986604271,1.3517225058688216,-0.18890868226395535,0,0,0,0,0,0,1,0,0
22.0,140232,-0.4524277887774583,1000,-1.0985980148485086,0,-1.500321952447449,-0.9389818135065024,1.780806986604271,-2.8594453418201247,-1.0456047992572928,0,0,0,0,1,0,0,0,0
25.0,140232,1.1607754159095183,15000,-1.5529552349752038,0,-0.8449546042980887,-0.6926137554668351,1.780806986604271,0.9472166020795586,-1.0456047992572928,0,0,0,0,0,0,0,1,0
23.0,74004,0.6230410143471927,25000,1.6586656634545878,1,1.5892669745423924,-0.44624569742716774,0.5711538258711328,1.6654857770230687,2.381179668716057,0,0,0,1,0,0,0,0,0
26.0,74004,1.429642616690681,25000,1.3350139450081744,1,1.5892669745423924,-0.44624569742716774,0.5711538258711328,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,0,0
25.0,81000,0.08530661278486722,25000,-1.1608387299343572,1,1.308395253906952,-0.6926137554668351,0.7421038284416831,1.6654857770230687,-1.0456047992572928,0,0,0,1,0,0,0,0,0
23.0,81600,-0.9901621903397838,25000,0.10575982206266289,1,1.308395253906952,-0.6926137554668351,0.7560707278107756,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,1,0,0
24.0,82000,0.8919082151283555,25000,-0.23967614666379705,0,1.214771347028472,-0.9389818135065024,0.7653250563598315,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,0,0,1
24.0,83000,0.08530661278486722,25000,0.03107096395964442,0,1.214771347028472,-0.6926137554668351,0.7882648113256999,1.6654857770230687,-0.18890868226395535,0,0,0,1,1,0,0,0,0
24.0,83000,0.08530661278486722,25000,0.5912373997322826,0,1.214771347028472,-0.6926137554668351,0.7882648113256999,1.6654857770230687,1.5244835517227195,1,0,0,1,0,0,0,1,0
24.0,140232,0.8919082151283555,18000,2.3713218511875547,0,-0.6577067905411286,-0.44624569742716774,1.780806986604271,1.2035757267553766,2.381179668716057,1,0,0,1,1,0,0,0,0
23.0,140232,0.8919082151283555,28000,-1.0923739433399238,0,-0.09596334927024842,-0.6926137554668351,1.780806986604271,1.8248389271323988,-1.0456047992572928,0,0,0,0,0,0,0,1,0
23.0,14400,-0.721294989558621,4000,1.7675869148548222,1,1.0275235332715122,-0.9389818135065024,-2.526604803738486,-0.9111364720389034,2.381179668716057,0,0,1,0,0,1,0,0,0
22.0,14400,-1.2590293911209467,2100,0.0372950354682297,0,-0.18958725614872854,-0.44624569742716774,-2.526604803738486,-1.816892774269335,-0.18890868226395535,0,0,1,0,0,0,0,1,0
22.0,84500,0.35417381356603,25000,2.265512635541612,0,1.214771347028472,-0.44624569742716774,0.8221613644182854,1.6654857770230687,3.2378757857093943,0,0,0,1,0,0,0,1,0
24.0,85000,0.08530661278486722,25000,-0.12453082375497725,0,1.121147440149992,-0.44624569742716774,0.8333266311542906,1.6654857770230687,-0.18890868226395535,0,0,0,1,0,0,1,0,0
24.0,140232,0.6230410143471927,14000,0.30181807458308646,0,-0.8449546042980887,-0.9389818135065024,1.780806986604271,0.8502077261607598,-0.18890868226395535,0,0,0,0,0,0,0,0,1
26.0,140232,-0.721294989558621,12000,-0.43262236342992766,0,-0.9385785111765687,-0.44624569742716774,1.780806986604271,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,0,0,1
25.0,140232,1.1607754159095183,10000,2.2499524567701497,1,-1.0322024180550489,-0.44624569742716774,1.780806986604271,0.377111390429673,3.2378757857093943,0,0,0,0,0,0,1,0,0
23.0,14664,-1.2590293911209467,6000,0.7655114019726591,1,2.244634322691752,-0.44624569742716774,-2.4922250100333603,-0.34110154828967143,0.6677874347293821,0,0,0,0,0,0,0,0,0
